"/Users/ganasene/Downloads/projet_xml_insyco/code/SUPprd.xml","B","C","D","E","F","I"
"Jx_TRACO_07_FMT_ELIZA_WEBDR_PIVOT_PENEL_PENEF_Resultat_Final","SUPprdJS_TRACO_00_FMT_ELIZA_WEBDR_PIVOT_PENEL_PENEF_RESULTATlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_RESULTAT#SF_07_RAP_ELIZA_WEBDR_PIVOT_PENEL_PENEF_Resultat_Final_#PAR_NUM_REPART#_#PAR_TRAITEMENT_DATE_TIME#_Filtre.csv\(2)0","/work/home/dsprd1/applications/sup/traco/datastage/resultats/647/20190729_115228_Filtre.csv","NaN","NaN","CustomInput"
"Jx_FEUILLET_01_CPTR_REJETS_FUSION","SUPprdJS_FEUILLET_00_CPTRlog.txt","\(2)\(2)0\(1)\(3)filepattern\(2)#PAR_PATH_REJETS#REJETS_*.csv\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/rejets/REJETS_*.csv","NaN","NaN","CustomOutput"
"Jx_FEUILLET_01_CPTR_REJETS_FUSION","SUPprdJS_FEUILLET_00_CPTRlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_COMPTE_RENDU#FEUILLET_FICHIER_REJET_GLOBALE.csv\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/cpterendu/FEUILLET_FICHIER_REJET_GLOBALE.csv","NaN","NaN","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12","SUPprdJx_REPART_01_EXTR_BI_IDE12log.txt","NaN","NaN","#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12_FR.ds","/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12_FR.ds","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12","SUPprdJx_REPART_01_EXTR_BI_IDE12log.txt","NaN","NaN","#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12_EN.ds","/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12_EN.ds","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12","SUPprdJx_REPART_01_EXTR_BI_IDE12log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_EN#\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12_ENPAR_FIC_LISTE_COAD_IDE12_EN","NaN","NaN","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12","SUPprdJx_REPART_01_EXTR_BI_IDE12log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12_FRPAR_FIC_LISTE_COAD_IDE12_FR","NaN","NaN","CustomInput"
"PIVOLExtrTitrPourUlyssEtPenel40OraExtrEtChrgVentes","SUPprdPIVOLExtrTitrPourUlyssEtPenel40OraExtrEtChrgVentes_TEST1log.txt","\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp##ParFicRapprochVte#\(2)0","","NaN","NaN","CustomInput"
"PIVOLExtrTitrPourUlyssEtPenel40OraExtrEtChrgVentes_TEST","SUPprdPIVOLExtrTitrPourUlyssEtPenel40OraExtrEtChrgVentes_TEST1log.txt","\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp##ParFicRapprochVte#\(2)0","","NaN","NaN","CustomInput"
"PIVOLExtrTitrPourUlyssEtPenel40OraExtrEtChrgVentes_TEST1","SUPprdPIVOLExtrTitrPourUlyssEtPenel40OraExtrEtChrgVentes_TEST1log.txt","\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp#xxx_#ParFicRapprochVte#\(2)0","","NaN","NaN","CustomInput"
"PENELExtrCrdUmpi02OraFfExtrPenef","SUPprdPENELExtrCrdUmpi02OraFfExtrPeneflog.txt","\(2)\(2)0\(1)\(3)file\(2)#$ParRepCib##ParFicCible#\(2)0","","NaN","NaN","CustomInput"
"Jx_FEUILLET_03_CPTR_REJETS_BL","SUPprdJx_FEUILLET_03_CPTR_REJETS_BLlog.txt","\(2)\(2)0\(1)\(3)filepattern\(2)#PAR_PATH_REJETS#REJETS_BL*.csv\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/rejets/REJETS_BL*.csv","NaN","NaN","CustomOutput"
"Jx_FEUILLET_03_CPTR_REJETS_BL","SUPprdJx_FEUILLET_03_CPTR_REJETS_BLlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_COMPTE_RENDU##PAR_FIC_CPTE_RENDU_REJETS_BL#.csv\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/cpterendu/CPTE_RENDU_REJETS_BL.csv","NaN","NaN","CustomInput"
"Jx_FEUILLET_05_CONST_LISTE_FIC","SUPprdJS_FEUILLET_04_CONVERT_FIClog.txt","\(2)\(2)0\(1)\(3)file \(2)#PAR_PATH_INI##PAR_LISTE_FIC_SRCE#_TRAV\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/ini/LISTE_FIC_SRCE_TRAV","NaN","NaN","CustomOutput"
"Jx_FEUILLET_05_CONST_LISTE_FIC","SUPprdJS_FEUILLET_04_CONVERT_FIClog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_LISTE_FIC_SRCE#\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/ini/LISTE_FIC_SRCEPAR_LISTE_FIC_SRCE","NaN","NaN","CustomInput"
"Jx_FEUILLET_04_APP_ROUTAGE_EDIT_RELEVE","SUPprdJS_FEUILLET_04_APP_ROUTAGE_EDIT_RELEVElog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF.ds","CustomOutput"
"Jx_FEUILLET_04_APP_ROUTAGE_EDIT_RELEVE","SUPprdJS_FEUILLET_04_APP_ROUTAGE_EDIT_RELEVElog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_RELEVE.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_RELEVE.ds","CustomInput"
"Jx_FEUILLET_04_APP_ROUTAGE_EDIT_RELEVE","SUPprdJS_FEUILLET_04_APP_ROUTAGE_EDIT_RELEVElog.txt","NaN","NaN","#PAR_PATH_DATASET##PAR_FIC_COPSS_RELEVE#.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/DFN001.ds","CustomOutput"
"Jx_FEUILLET_04_APP_ROUTAGE_EDIT_RELEVE","SUPprdJS_FEUILLET_04_APP_ROUTAGE_EDIT_RELEVElog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_NB_FONC_04_APP_#PAR_FIC_COPSS_ROUTAGE_EDIT#_#PAR_FIC_COPSS_RELEVE#.csv\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/rejets/ROUTAG_FEUILLETN_EDIT_REQ/DFN001.csv","NaN","NaN","CustomInput"
"Jx_FEUILLET_04_APP_ROUTAGE_EDIT_RELEVE","SUPprdJS_FEUILLET_04_APP_ROUTAGE_EDIT_RELEVElog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_BL_FONC_04_APP_#PAR_FIC_COPSS_ROUTAGE_EDIT#_#PAR_FIC_COPSS_RELEVE#.csv\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/rejets/ROUTAG_FEUILLETN_EDIT_REQ/DFN001.csv","NaN","NaN","CustomInput"
"Jx_TRACO_04_RAP_WEBDR_ELIZA_PIVOT_OK_KO_ULYSS","SUPprdJx_TRACO_04_RAP_WEBDR_ELIZA_PIVOT_OK_KO_ULYSSlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_02_RAP_WEBDR_ELIZA_PIVOT_ULYSS.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_02_RAP_WEBDR_ELIZA_PIVOT_ULYSS.ds","CustomInput"
"Jx_TRACO_04_RAP_WEBDR_ELIZA_PIVOT_OK_KO_ULYSS","SUPprdJx_TRACO_04_RAP_WEBDR_ELIZA_PIVOT_OK_KO_ULYSSlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_01_EXTR_ULYSS.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_01_EXTR_ULYSS.ds","CustomOutput"
"Jx_TRACO_04_RAP_WEBDR_ELIZA_PIVOT_OK_KO_ULYSS","SUPprdJx_TRACO_04_RAP_WEBDR_ELIZA_PIVOT_OK_KO_ULYSSlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_08_FUSION_WEBDR_ELIZA_PIVOT_OK_KO.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_08_FUSION_WEBDR_ELIZA_PIVOT_OK_KO.ds","CustomOutput"
"Jx_REPART_02_CALC_MT_OEUV_IDE12_CSV","SUPprdJS_REPART_02_CALC_MT_OEUV_IDE12_CSVlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_RESULTAT#SF_EXTRACT_BI_IDE12_FR.csv\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/resultats/SF_EXTRACT_BI_IDE12_FR.csv","NaN","NaN","CustomInput"
"Jx_REPART_02_CALC_MT_OEUV_IDE12_CSV","SUPprdJS_REPART_02_CALC_MT_OEUV_IDE12_CSVlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12_FR.ds","/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12_FR.ds","CustomOutput"
"Jx_REPART_02_CALC_MT_OEUV_IDE12_CSV","SUPprdJS_REPART_02_CALC_MT_OEUV_IDE12_CSVlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12_EN.ds","/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12_EN.ds","CustomOutput"
"Jx_REPART_02_CALC_MT_OEUV_IDE12_CSV","SUPprdJS_REPART_02_CALC_MT_OEUV_IDE12_CSVlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_RESULTAT#SF_EXTRACT_BI_IDE12_EN.csv\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/resultats/SF_EXTRACT_BI_IDE12_EN.csv","NaN","NaN","CustomInput"
"Jx_REPART_05_CONVERT_CSV_XLS_IDE12CMPLX","SUPprdJS_REPART_02_CONV_IDE12CMPLX_CSV_XLSX_ZIP_ENlog.txt","\(2)\(2)0\(1)\(3)file \(2)#PAR_PATH_RESULTAT_IDE12CMPLX#OA-#PAR_NUM_REPART#-#PAR_NUM_COAD#.csv\(2)0","","NaN","NaN","CustomOutput"
"Jx_REPART_05_CONVERT_CSV_XLS_IDE12","SUPprdJS_REPART_02_CONV_IDE12CMPLX_CSV_XLSX_ZIP_ENlog.txt","\(2)\(2)0\(1)\(3)file \(2)#PAR_PATH_RESULTAT_IDE12#OM-#PAR_NUM_REPART#-#PAR_NUM_COAD#.csv\(2)0","","NaN","NaN","CustomOutput"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","NaN","NaN","#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12CMPLX_EN.ds","/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12CMPLX_EN.ds","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","NaN","NaN","#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12CMPLX_FR.ds","/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12CMPLX_FR.ds","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_EN#\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_ENPAR_FIC_LISTE_COAD_IDE12CMPLX_EN","NaN","NaN","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_01\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_01","NaN","NaN","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_05\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_05","NaN","NaN","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_06\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_06","NaN","NaN","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_07\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_07","NaN","NaN","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_08\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_08","NaN","NaN","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_09\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_09","NaN","NaN","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_10\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_10","NaN","NaN","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_02\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_02","NaN","NaN","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_03\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_03","NaN","NaN","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_04\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_04","NaN","NaN","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_12\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_12","NaN","NaN","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_11\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_11","NaN","NaN","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_13\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_13","NaN","NaN","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_14\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_14","NaN","NaN","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_15\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_15","NaN","NaN","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","NaN","NaN","#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12CMPLX_EN.ds","/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12CMPLX_EN.ds","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","NaN","NaN","#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12CMPLX_FR.ds","/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12CMPLX_FR.ds","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FRPAR_FIC_LISTE_COAD_IDE12CMPLX_FR","NaN","NaN","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_EN#\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_ENPAR_FIC_LISTE_COAD_IDE12CMPLX_EN","NaN","NaN","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","NaN","NaN","#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12_FR.ds","/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12_FR.ds","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","NaN","NaN","#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12_EN.ds","/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12_EN.ds","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_EN#\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/PAR_FIC_LISTE_COAD_IDE12_EN","NaN","NaN","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/PAR_FIC_LISTE_COAD_IDE12_FR","NaN","NaN","CustomInput"
"Jx_TRACO_04_EXTR_INFO_AD","SUPprdJx_TRACO_04_EXTR_INFO_ADlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_01_EXTR_INFO_AD.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_01_EXTR_INFO_AD.ds","CustomInput"
"Jx_FEUILLET_06_APP_ROUTAGE_EDIT_DECOMPTE","SUPprdJx_FEUILLET_06_APP_ROUTAGE_EDIT_DECOMPTElog.txt","NaN","NaN","#PAR_PATH_DATASET##PAR_FIC_COPSS_DECOMPTE#.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/DFN003.ds","CustomOutput"
"Jx_FEUILLET_06_APP_ROUTAGE_EDIT_DECOMPTE","SUPprdJx_FEUILLET_06_APP_ROUTAGE_EDIT_DECOMPTElog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_BL_FONC_06_APP_#PAR_FIC_COPSS_ROUTAGE_EDIT#_#PAR_FIC_COPSS_DECOMPTE#.csv\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/rejets/ROUTAG_FEUILLETN_EDIT_REQ/DFN003.csv","NaN","NaN","CustomInput"
"Jx_FEUILLET_06_APP_ROUTAGE_EDIT_DECOMPTE","SUPprdJx_FEUILLET_06_APP_ROUTAGE_EDIT_DECOMPTElog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_NB_FONC_06_APP_#PAR_FIC_COPSS_ROUTAGE_EDIT#_#PAR_FIC_COPSS_DECOMPTE#.csv\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/rejets/ROUTAG_FEUILLETN_EDIT_REQ/DFN003.csv","NaN","NaN","CustomInput"
"Jx_FEUILLET_06_APP_ROUTAGE_EDIT_DECOMPTE","SUPprdJx_FEUILLET_06_APP_ROUTAGE_EDIT_DECOMPTElog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF.ds","CustomOutput"
"Jx_FEUILLET_06_APP_ROUTAGE_EDIT_DECOMPTE","SUPprdJx_FEUILLET_06_APP_ROUTAGE_EDIT_DECOMPTElog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_DECOMPTE.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_DECOMPTE.ds","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12_2","SUPprdJx_REPART_01_EXTR_BI_IDE12_2log.txt","NaN","NaN","#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12_FR.ds","/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12_FR.ds","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12_2","SUPprdJx_REPART_01_EXTR_BI_IDE12_2log.txt","NaN","NaN","#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12_EN.ds","/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12_EN.ds","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12_2","SUPprdJx_REPART_01_EXTR_BI_IDE12_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_EN#\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12_ENPAR_FIC_LISTE_COAD_IDE12_EN","NaN","NaN","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12_2","SUPprdJx_REPART_01_EXTR_BI_IDE12_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_10\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12_FR_10","NaN","NaN","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12_2","SUPprdJx_REPART_01_EXTR_BI_IDE12_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_05\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12_FR_05","NaN","NaN","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12_2","SUPprdJx_REPART_01_EXTR_BI_IDE12_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_04\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12_FR_04","NaN","NaN","CustomInput"
